Gene stable ID	Gene name	Pig gene stable ID	Pig gene name	Pig homology type
ENSG00000120235	IFNA6	ENSSSCG00000043301	IFN-ALPHA-8	ortholog_many2many
ENSG00000120235	IFNA6	ENSSSCG00000045163	IFN-ALPHA-9	ortholog_many2many
ENSG00000120235	IFNA6	ENSSSCG00000031149	IFN-ALPHA-15	ortholog_many2many
ENSG00000120235	IFNA6	ENSSSCG00000047475		ortholog_many2many
ENSG00000120235	IFNA6	ENSSSCG00000050619	IFNA1	ortholog_many2many
ENSG00000170312	CDK1	ENSSSCG00000010214	CDK1	ortholog_one2one
ENSG00000091317	CMTM6	ENSSSCG00000038362		ortholog_one2one
ENSG00000172179	PRL	ENSSSCG00000039721	PRL	ortholog_one2one
ENSG00000131951	LRRC9	ENSSSCG00000005081	LRRC9	ortholog_one2one
ENSG00000128294	TPST2	ENSSSCG00000034586		ortholog_one2many
ENSG00000128294	TPST2	ENSSSCG00000009963	TPST2	ortholog_one2many
ENSG00000164985	PSIP1	ENSSSCG00000005183	PSIP1	ortholog_one2one
ENSG00000131386	GALNT15	ENSSSCG00000011195	GALNT15	ortholog_one2one
ENSG00000126947	ARMCX1	ENSSSCG00000038569	ARMCX1	ortholog_one2one
ENSG00000047597	XK	ENSSSCG00000031868	XK	ortholog_one2one
ENSG00000101134	DOK5	ENSSSCG00000007488	DOK5	ortholog_one2one
ENSG00000122550	KLHL7	ENSSSCG00000038469	KLHL7	ortholog_one2one
ENSG00000100122	CRYBB1	ENSSSCG00000009964	CRYBB1	ortholog_one2one
ENSG00000198088	NUP62CL	ENSSSCG00000012557	NUP62CL	ortholog_one2one
ENSG00000165097	KDM1B	ENSSSCG00000001074	KDM1B	ortholog_one2one
ENSG00000172366	MCRIP2	ENSSSCG00000007995	MCRIP2	ortholog_one2one
ENSG00000196431	CRYBA4	ENSSSCG00000043809	CRYBA4	ortholog_one2one
ENSG00000180998	GPR137C	ENSSSCG00000005036	GPR137C	ortholog_one2one
ENSG00000089682	RBM41	ENSSSCG00000012556	RBM41	ortholog_one2one
ENSG00000005513	SOX8	ENSSSCG00000037970	SOX8	ortholog_one2one
ENSG00000222726	RNU2-7P	ENSSSCG00000048999	U2	ortholog_one2many
ENSG00000222726	RNU2-7P	ENSSSCG00000041756	U2	ortholog_one2many
ENSG00000100385	IL2RB	ENSSSCG00000029668		ortholog_one2one
ENSG00000156026	MCU	ENSSSCG00000010290	MCU	ortholog_one2one
ENSG00000126773	PCNX4	ENSSSCG00000005082	PCNX4	ortholog_one2one
ENSG00000167967	E4F1	ENSSSCG00000008047	E4F1	ortholog_one2one
ENSG00000132953	XPO4	ENSSSCG00000009276	XPO4	ortholog_one2one
ENSG00000158470	B4GALT5	ENSSSCG00000007465	B4GALT5	ortholog_one2one
ENSG00000170860	LSM3	ENSSSCG00000011601	LSM3	ortholog_one2one
ENSG00000150457	LATS2	ENSSSCG00000036326	LATS2	ortholog_one2one
ENSG00000187690	EZHIP	ENSSSCG00000042885		ortholog_one2many
ENSG00000187690	EZHIP	ENSSSCG00000033770		ortholog_one2many
ENSG00000146109	ABT1	ENSSSCG00000038191	ABT1	ortholog_one2one
ENSG00000259040	BLOC1S5-TXNDC5	ENSSSCG00000040593	BLOC1S5	ortholog_one2many
ENSG00000047648	ARHGAP6	ENSSSCG00000012112	ARHGAP6	ortholog_one2one
ENSG00000031823	RANBP3	ENSSSCG00000013533	RANBP3	ortholog_one2one
ENSG00000151849	CENPJ	ENSSSCG00000029393	CENPJ	ortholog_one2one
ENSG00000149679	CABLES2	ENSSSCG00000007540	CABLES2	ortholog_one2one
ENSG00000112799	LY86	ENSSSCG00000032355	LY86	ortholog_one2one
ENSG00000157152	SYN2	ENSSSCG00000023225	SYN2	ortholog_one2one
ENSG00000133466	C1QTNF6	ENSSSCG00000030325	C1QTNF6	ortholog_one2one
ENSG00000259024	TVP23C-CDRT4	ENSSSCG00000018027		ortholog_one2many
ENSG00000125999	BPIFB1	ENSSSCG00000007261	BPIFB1	ortholog_one2one
ENSG00000153162	BMP6	ENSSSCG00000001027	BMP6	ortholog_one2one
ENSG00000165757	JCAD	ENSSSCG00000011020	JCAD	ortholog_one2one
ENSG00000278195	SSTR3	ENSSSCG00000027106	SSTR3	ortholog_one2one
ENSG00000165655	ZNF503	ENSSSCG00000010322	ZNF503	ortholog_one2one
ENSG00000106546	AHR	ENSSSCG00000030484	AHR	ortholog_one2many
ENSG00000126778	SIX1	ENSSSCG00000005087	SIX1	ortholog_one2one
ENSG00000137414	FAM8A1	ENSSSCG00000001070	FAM8A1	ortholog_one2one
ENSG00000128340	RAC2	ENSSSCG00000021944	RAC2	ortholog_one2one
ENSG00000239264	TXNDC5	ENSSSCG00000034131	TXNDC5	ortholog_one2one
ENSG00000077327	SPAG6	ENSSSCG00000011080	SPAG6	ortholog_one2one
ENSG00000139970	RTN1	ENSSSCG00000025013	RTN1	ortholog_one2one
ENSG00000176974	SHMT1	ENSSSCG00000036208	SHMT1	ortholog_one2one
ENSG00000124256	ZBP1	ENSSSCG00000007508	ZBP1	ortholog_one2one
ENSG00000137074	APTX	ENSSSCG00000011001	APTX	ortholog_one2one
ENSG00000109851	DBX1	ENSSSCG00000013350	DBX1	ortholog_one2one
ENSG00000184012	TMPRSS2	ENSSSCG00000024336	TMPRSS2	ortholog_one2one
ENSG00000110422	HIPK3	ENSSSCG00000013312	HIPK3	ortholog_one2one
ENSG00000136261	BZW2	ENSSSCG00000023118	BZW2	ortholog_one2one
ENSG00000205937	RNPS1	ENSSSCG00000008048	RNPS1	ortholog_one2one
ENSG00000181315	ZNF322	ENSSSCG00000001156	ZNF322	ortholog_one2one
ENSG00000020256	ZFP64	ENSSSCG00000007481	ZFP64	ortholog_one2one
ENSG00000187045	TMPRSS6	ENSSSCG00000026067	TMPRSS6	ortholog_one2one
ENSG00000178567	EPM2AIP1	ENSSSCG00000030247	EPM2AIP1	ortholog_one2one
ENSG00000180730	SHISA2	ENSSSCG00000030113	SHISA2	ortholog_one2one
ENSG00000133105	RXFP2	ENSSSCG00000009336	RXFP2	ortholog_one2one
ENSG00000260286	ARMH2	ENSSSCG00000001096	ARMH2	ortholog_one2one
ENSG00000198960	ARMCX6	ENSSSCG00000012508	ARMCX6	ortholog_one2one
ENSG00000112273	HDGFL1	ENSSSCG00000001083		ortholog_one2one
ENSG00000165406	MARCHF8	ENSSSCG00000010403	MARCHF8	ortholog_one2one
ENSG00000164379	FOXQ1	ENSSSCG00000000991	FOXQ1	ortholog_one2one
ENSG00000154001	PPP2R5E	ENSSSCG00000026382	PPP2R5E	ortholog_one2one
ENSG00000180537	RNF182	ENSSSCG00000038290	RNF182	ortholog_one2one
ENSG00000147206	NXF3	ENSSSCG00000034054		ortholog_one2many
ENSG00000147206	NXF3	ENSSSCG00000026976		ortholog_one2many
ENSG00000073910	FRY	ENSSSCG00000009338	FRY	ortholog_one2one
ENSG00000232948	DEFB130A	ENSSSCG00000036103		ortholog_one2many
ENSG00000124787	RPP40	ENSSSCG00000000998	RPP40	ortholog_one2one
ENSG00000075407	ZNF37A	ENSSSCG00000031589	ZNF37A	ortholog_one2one
ENSG00000167842	MIS12	ENSSSCG00000034958	MIS12	ortholog_one2one
ENSG00000253958	CLDN23	ENSSSCG00000006966	CLDN23	ortholog_one2one
ENSG00000171792	RHNO1	ENSSSCG00000000738	RHNO1	ortholog_one2one
ENSG00000144596	GRIP2	ENSSSCG00000011599	GRIP2	ortholog_one2one
ENSG00000129250	KIF1C	ENSSSCG00000017900	KIF1C	ortholog_one2one
ENSG00000184210	DGAT2L6	ENSSSCG00000012381	DGAT2L6	ortholog_one2one
ENSG00000138336	TET1	ENSSSCG00000010241	TET1	ortholog_one2one
ENSG00000173281	PPP1R3B	ENSSSCG00000022797	PPP1R3B	ortholog_one2one
ENSG00000170255	MRGPRX1	ENSSSCG00000037504		ortholog_one2many
ENSG00000102401	ARMCX3	ENSSSCG00000040281	ARMCX3	ortholog_one2one
ENSG00000107984	DKK1	ENSSSCG00000010428	DKK1	ortholog_one2one
ENSG00000129151	BBOX1	ENSSSCG00000013337	BBOX1	ortholog_one2one
ENSG00000104213	PDGFRL	ENSSSCG00000006988	PDGFRL	ortholog_one2one
ENSG00000179774	ATOH7	ENSSSCG00000021995	ATOH7	ortholog_one2one
ENSG00000156928	MALSU1	ENSSSCG00000036722	MALSU1	ortholog_one2one
ENSG00000177023	DEFB104B	ENSSSCG00000039995		ortholog_one2many
ENSG00000172081	MOB3A	ENSSSCG00000032366	MOB3A	ortholog_one2one
ENSG00000012779	ALOX5	ENSSSCG00000010404	ALOX5	ortholog_one2one
ENSG00000153790	C7orf31	ENSSSCG00000033313	C7orf31	ortholog_one2one
ENSG00000010379	SLC6A13	ENSSSCG00000030076	SLC6A13	ortholog_one2one
ENSG00000101180	HRH3	ENSSSCG00000038578	HRH3	ortholog_one2one
ENSG00000124795	DEK	ENSSSCG00000001075	DEK	ortholog_one2one
ENSG00000181031	RPH3AL	ENSSSCG00000036705	RPH3AL	ortholog_one2one
ENSG00000173273	TNKS	ENSSSCG00000015851	TNKS	ortholog_one2one
ENSG00000101844	ATG4A	ENSSSCG00000012569	ATG4A	ortholog_one2one
ENSG00000071282	LMCD1	ENSSSCG00000011538	LMCD1	ortholog_one2one
ENSG00000106541	AGR2	ENSSSCG00000015363	AGR2	ortholog_one2one
ENSG00000187398	LUZP2	ENSSSCG00000013341	LUZP2	ortholog_one2one
ENSG00000157601	MX1	ENSSSCG00000012077	MX1	ortholog_one2one
ENSG00000100014	SPECC1L	ENSSSCG00000010053		ortholog_one2many
ENSG00000186469	GNG2	ENSSSCG00000028092		ortholog_one2one
ENSG00000125780	TGM3	ENSSSCG00000026043		ortholog_one2many
ENSG00000053438	NNAT	ENSSSCG00000007336		ortholog_one2one
ENSG00000166689	PLEKHA7	ENSSSCG00000013382	PLEKHA7	ortholog_one2one
ENSG00000197614	MFAP5	ENSSSCG00000031712	MFAP5	ortholog_one2one
ENSG00000179796	LRRC3B	ENSSSCG00000011216	LRRC3B	ortholog_one2one
ENSG00000101144	BMP7	ENSSSCG00000007501	BMP7	ortholog_one2one
ENSG00000166321	NUDT13	ENSSSCG00000025492	NUDT13	ortholog_one2one
ENSG00000196365	LONP1	ENSSSCG00000027128	LONP1	ortholog_one2one
ENSG00000198252	STYX	ENSSSCG00000005039	STYX	ortholog_one2one
ENSG00000008256	CYTH3	ENSSSCG00000034768	CYTH3	ortholog_one2one
ENSG00000101407	TTI1	ENSSSCG00000007340	TTI1	ortholog_one2one
ENSG00000079689	SCGN	ENSSSCG00000001101	SCGN	ortholog_one2one
ENSG00000126790	L3HYPDH	ENSSSCG00000037854	L3HYPDH	ortholog_one2one
ENSG00000182247	UBE2E2	ENSSSCG00000031392	UBE2E2	ortholog_one2one
ENSG00000183486	MX2	ENSSSCG00000012076	MX2	ortholog_one2one
ENSG00000147160	AWAT2	ENSSSCG00000012384	AWAT2	ortholog_one2one
ENSG00000155970	MICU3	ENSSSCG00000006981	MICU3	ortholog_one2one
ENSG00000135387	CAPRIN1	ENSSSCG00000013305	CAPRIN1	ortholog_one2one
ENSG00000179008	C14orf39	ENSSSCG00000005085	C14orf39	ortholog_one2one
ENSG00000124237	C20orf85	ENSSSCG00000007510	C20orf85	ortholog_one2one
ENSG00000108561	C1QBP	ENSSSCG00000035048	C1QBP	ortholog_one2one
ENSG00000101843	PSMD10	ENSSSCG00000033180	PSMD10	ortholog_one2one
ENSG00000258555	SPECC1L-ADORA2A	ENSSSCG00000010053		ortholog_one2many
ENSG00000198517	MAFK	ENSSSCG00000007559	MAFK	ortholog_one2one
ENSG00000132631	SCP2D1	ENSSSCG00000007099	SCP2D1	ortholog_one2one
ENSG00000128271	ADORA2A	ENSSSCG00000010054	ADORA2A	ortholog_one2one
ENSG00000144560	VGLL4	ENSSSCG00000030581	VGLL4	ortholog_one2one
ENSG00000079691	CARMIL1	ENSSSCG00000001100	CARMIL1	ortholog_one2one
ENSG00000179242	CDH4	ENSSSCG00000025784	CDH4	ortholog_one2one
ENSG00000157578	LCA5L	ENSSSCG00000028122	LCA5L	ortholog_one2one
ENSG00000105866	SP4	ENSSSCG00000015378	SP4	ortholog_one2one
ENSG00000164989	CCDC171	ENSSSCG00000005182	CCDC171	ortholog_one2one
ENSG00000170759	KIF5B	ENSSSCG00000011027	KIF5B	ortholog_one2one
ENSG00000129493	HEATR5A	ENSSSCG00000001970		ortholog_one2one
ENSG00000154359	LONRF1	ENSSSCG00000006968	LONRF1	ortholog_one2one
ENSG00000123572	NRK	ENSSSCG00000012546	NRK	ortholog_one2one
ENSG00000083642	PDS5B	ENSSSCG00000009345	PDS5B	ortholog_one2one
ENSG00000141485	SLC13A5	ENSSSCG00000017888	SLC13A5	ortholog_one2one
ENSG00000105855	ITGB8	ENSSSCG00000015375	ITGB8	ortholog_one2one
ENSG00000100024	UPB1	ENSSSCG00000010060	UPB1	ortholog_one2one
ENSG00000130224	LRCH2	ENSSSCG00000012595	LRCH2	ortholog_one2one
ENSG00000184293	CLECL1	ENSSSCG00000034555		ortholog_one2one
ENSG00000100028	SNRPD3	ENSSSCG00000010058		ortholog_one2many
ENSG00000105248	YJU2	ENSSSCG00000013499	YJU2	ortholog_one2one
ENSG00000166523	CLEC4E	ENSSSCG00000035457		ortholog_one2many
ENSG00000166523	CLEC4E	ENSSSCG00000038418		ortholog_one2many
ENSG00000177076	ACER2	ENSSSCG00000034213	ACER2	ortholog_one2one
ENSG00000286070		ENSSSCG00000010058		ortholog_one2many
ENSG00000184302	SIX6	ENSSSCG00000005086	SIX6	ortholog_one2one
ENSG00000069509	FUNDC1	ENSSSCG00000012258	FUNDC1	ortholog_one2one
ENSG00000147408	CSGALNACT1	ENSSSCG00000007005		ortholog_one2many
ENSG00000147408	CSGALNACT1	ENSSSCG00000035371		ortholog_one2many
ENSG00000230873	STMND1	ENSSSCG00000001067	STMND1	ortholog_one2one
ENSG00000104904	OAZ1	ENSSSCG00000013460	OAZ1	ortholog_one2one
ENSG00000100625	SIX4	ENSSSCG00000005089	SIX4	ortholog_one2one
ENSG00000101079	NDRG3	ENSSSCG00000007322		ortholog_one2many
ENSG00000101079	NDRG3	ENSSSCG00000029253		ortholog_one2many
ENSG00000178026	LRRC75B	ENSSSCG00000010057	LRRC75B	ortholog_one2one
ENSG00000147082	CCNB3	ENSSSCG00000012307	CCNB3	ortholog_one2one
ENSG00000198853	RUSC2	ENSSSCG00000005308	RUSC2	ortholog_one2one
ENSG00000180660	MAB21L1	ENSSSCG00000009351	MAB21L1	ortholog_one2one
ENSG00000183542	KLRC4	ENSSSCG00000049514		ortholog_many2many
ENSG00000183542	KLRC4	ENSSSCG00000000639		ortholog_many2many
ENSG00000183542	KLRC4	ENSSSCG00000026217		ortholog_many2many
ENSG00000123178	SPRYD7	ENSSSCG00000009390	SPRYD7	ortholog_one2one
ENSG00000154723	ATP5PF	ENSSSCG00000038399	ATP5PF	ortholog_one2one
ENSG00000100031	GGT1	ENSSSCG00000010056		ortholog_one2many
ENSG00000232258	TMEM114	ENSSSCG00000007915	TMEM114	ortholog_one2one
ENSG00000171855	IFNB1	ENSSSCG00000005163	IFNB1	ortholog_one2one
ENSG00000147854	UHRF2	ENSSSCG00000005201	UHRF2	ortholog_one2one
ENSG00000060558	GNA15	ENSSSCG00000013473	GNA15	ortholog_one2one
ENSG00000136231	IGF2BP3	ENSSSCG00000036695	IGF2BP3	ortholog_one2one
ENSG00000131634	TMEM204	ENSSSCG00000008021	TMEM204	ortholog_one2one
ENSG00000166181	API5	ENSSSCG00000013285	API5	ortholog_one2one
ENSG00000171953	ATPAF2	ENSSSCG00000028712	ATPAF2	ortholog_one2one
ENSG00000100614	PPM1A	ENSSSCG00000005084	PPM1A	ortholog_one2one
ENSG00000089818	NECAP1	ENSSSCG00000025179	NECAP1	ortholog_one2one
ENSG00000139618	BRCA2	ENSSSCG00000048128		ortholog_one2many
ENSG00000139618	BRCA2	ENSSSCG00000029039		ortholog_one2many
ENSG00000166432	ZMAT1	ENSSSCG00000012512	ZMAT1	ortholog_one2one
ENSG00000120913	PDLIM2	ENSSSCG00000009625		ortholog_one2many
ENSG00000168096	ANKS3	ENSSSCG00000007939	ANKS3	ortholog_one2one
ENSG00000152465	NMT2	ENSSSCG00000026499	NMT2	ortholog_one2one
ENSG00000160633	SAFB	ENSSSCG00000013522	SAFB	ortholog_one2one
ENSG00000165527	ARF6	ENSSSCG00000005012	ARF6	ortholog_one2one
ENSG00000100714	MTHFD1	ENSSSCG00000002269	MTHFD1	ortholog_one2one
ENSG00000163807	KIAA1143	ENSSSCG00000032344	KIAA1143	ortholog_one2one
ENSG00000196767	POU3F4	ENSSSCG00000012454	POU3F4	ortholog_one2one
ENSG00000172915	NBEA	ENSSSCG00000034348	NBEA	ortholog_one2one
ENSG00000283594	FAM236C	ENSSSCG00000042988		ortholog_many2many
ENSG00000283594	FAM236C	ENSSSCG00000044086		ortholog_many2many
ENSG00000283594	FAM236C	ENSSSCG00000050916		ortholog_many2many
ENSG00000114166	KAT2B	ENSSSCG00000024621	KAT2B	ortholog_one2one
ENSG00000078589	P2RY10	ENSSSCG00000012446	P2RY10	ortholog_one2one
ENSG00000160284	SPATC1L	ENSSSCG00000029847	SPATC1L	ortholog_one2one
ENSG00000120697	ALG5	ENSSSCG00000009360	ALG5	ortholog_one2one
ENSG00000108509	CAMTA2	ENSSSCG00000017902	CAMTA2	ortholog_one2one
ENSG00000165269	AQP7	ENSSSCG00000010992		ortholog_one2many
ENSG00000160285	LSS	ENSSSCG00000021418	LSS	ortholog_one2one
ENSG00000095951	HIVEP1	ENSSSCG00000001049	HIVEP1	ortholog_one2one
ENSG00000204161	TMEM273	ENSSSCG00000036822		ortholog_one2one
ENSG00000100983	GSS	ENSSSCG00000007287	GSS	ortholog_one2one
ENSG00000187118	CMC1	ENSSSCG00000041813	CMC1	ortholog_one2one
ENSG00000090776	EFNB1	ENSSSCG00000032728	EFNB1	ortholog_one2one
ENSG00000211694	TRGV10	ENSSSCG00000029596		ortholog_one2one
ENSG00000198704	GPX6	ENSSSCG00000001213	GPX6	ortholog_one2one
ENSG00000253797	UTP14C	ENSSSCG00000012654		ortholog_one2many
ENSG00000148606	POLR3A	ENSSSCG00000010327	POLR3A	ortholog_one2one
ENSG00000122679	RAMP3	ENSSSCG00000031144	RAMP3	ortholog_one2one
ENSG00000197168	NEK5	ENSSSCG00000009380	NEK5	ortholog_one2one
ENSG00000131374	TBC1D5	ENSSSCG00000011199	TBC1D5	ortholog_one2one
ENSG00000184515	BEX5	ENSSSCG00000012514	BEX5	ortholog_one2one
ENSG00000078967	UBE2D4	ENSSSCG00000016722	UBE2D4	ortholog_one2one
ENSG00000179431	FJX1	ENSSSCG00000025588	FJX1	ortholog_one2one
ENSG00000015285	WAS	ENSSSCG00000036747	WAS	ortholog_one2one
ENSG00000151838	CCDC175	ENSSSCG00000027678	CCDC175	ortholog_one2one
ENSG00000258817	OR4C13	ENSSSCG00000042791		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000044144		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000039981		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000037873		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000050784		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000031165		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000042508		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000038284		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000047590		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000045754		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000034125		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000040077		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000047524		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000045014		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000038139		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000032682		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000035338		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000048930		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000045532		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000040963		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000045399		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000039396		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000045067		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000042634		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000050937		ortholog_many2many
ENSG00000258817	OR4C13	ENSSSCG00000033466		ortholog_many2many
ENSG00000110700	RPS13	ENSSSCG00000013381	RPS13	ortholog_one2one
ENSG00000136098	NEK3	ENSSSCG00000009379	NEK3	ortholog_one2one
ENSG00000145990	GFOD1	ENSSSCG00000035867	GFOD1	ortholog_one2one
ENSG00000152954	NRSN1	ENSSSCG00000021696	NRSN1	ortholog_one2one
ENSG00000120215	MLANA	ENSSSCG00000005206	MLANA	ortholog_one2one
ENSG00000100652	SLC10A1	ENSSSCG00000002313	SLC10A1	ortholog_one2one
ENSG00000204065	TCEAL5	ENSSSCG00000012531		ortholog_many2many
ENSG00000204065	TCEAL5	ENSSSCG00000028062		ortholog_many2many
ENSG00000060339	CCAR1	ENSSSCG00000010243	CCAR1	ortholog_one2one
ENSG00000102055	PPP1R2C	ENSSSCG00000046344		ortholog_one2one
ENSG00000184083	FAM120C	ENSSSCG00000035822	FAM120C	ortholog_one2one
ENSG00000106415	GLCCI1	ENSSSCG00000015345	GLCCI1	ortholog_one2one
ENSG00000212126	TAS2R50	ENSSSCG00000038461		ortholog_one2many
ENSG00000065057	NTHL1	ENSSSCG00000008039	NTHL1	ortholog_one2one
ENSG00000008083	JARID2	ENSSSCG00000001061	JARID2	ortholog_one2one
ENSG00000100612	DHRS7	ENSSSCG00000005083	DHRS7	ortholog_one2one
ENSG00000219438	TAFA5	ENSSSCG00000034776	TAFA5	ortholog_one2one
ENSG00000166532	RIMKLB	ENSSSCG00000000665	RIMKLB	ortholog_one2one
ENSG00000107295	SH3GL2	ENSSSCG00000005177	SH3GL2	ortholog_one2one
ENSG00000100345	MYH9	ENSSSCG00000000145		ortholog_one2one
ENSG00000184937	WT1	ENSSSCG00000013316	WT1	ortholog_one2one
ENSG00000082458	DLG3	ENSSSCG00000012375	DLG3	ortholog_one2one
ENSG00000197977	ELOVL2	ENSSSCG00000001045	ELOVL2	ortholog_one2one
ENSG00000136243	NUP42	ENSSSCG00000023793	NUP42	ortholog_one2one
ENSG00000253710	ALG11	ENSSSCG00000009381	ALG11	ortholog_one2one
ENSG00000160282	FTCD	ENSSSCG00000027926	FTCD	ortholog_one2one
ENSG00000233816	IFNA13	ENSSSCG00000044440	IFN-ALPHA-4	ortholog_many2many
ENSG00000233816	IFNA13	ENSSSCG00000043301	IFN-ALPHA-8	ortholog_many2many
ENSG00000233816	IFNA13	ENSSSCG00000045163	IFN-ALPHA-9	ortholog_many2many
ENSG00000233816	IFNA13	ENSSSCG00000031149	IFN-ALPHA-15	ortholog_many2many
ENSG00000233816	IFNA13	ENSSSCG00000047475		ortholog_many2many
ENSG00000233816	IFNA13	ENSSSCG00000050619	IFNA1	ortholog_many2many
ENSG00000127580	WDR24	ENSSSCG00000008007	WDR24	ortholog_one2one
ENSG00000214042	IFNA7	ENSSSCG00000044440	IFN-ALPHA-4	ortholog_many2many
ENSG00000214042	IFNA7	ENSSSCG00000043301	IFN-ALPHA-8	ortholog_many2many
ENSG00000214042	IFNA7	ENSSSCG00000045163	IFN-ALPHA-9	ortholog_many2many
ENSG00000214042	IFNA7	ENSSSCG00000031149	IFN-ALPHA-15	ortholog_many2many
ENSG00000214042	IFNA7	ENSSSCG00000047475		ortholog_many2many
ENSG00000214042	IFNA7	ENSSSCG00000050619	IFNA1	ortholog_many2many
ENSG00000139083	ETV6	ENSSSCG00000024152	ETV6	ortholog_one2one
ENSG00000124782	RREB1	ENSSSCG00000001021		ortholog_one2one
ENSG00000153714	LURAP1L	ENSSSCG00000036360	LURAP1L	ortholog_one2one
ENSG00000187650	VMAC	ENSSSCG00000031764	VMAC	ortholog_one2one
ENSG00000102786	INTS6	ENSSSCG00000009384	INTS6	ortholog_one2one
ENSG00000267157		ENSSSCG00000040968		ortholog_one2many
ENSG00000100731	PCNX1	ENSSSCG00000002330	PCNX1	ortholog_one2one
ENSG00000205784	ARRDC5	ENSSSCG00000037183	ARRDC5	ortholog_one2one
ENSG00000262304		ENSSSCG00000017864		ortholog_one2many
ENSG00000234829	IFNA17	ENSSSCG00000044440	IFN-ALPHA-4	ortholog_many2many
ENSG00000234829	IFNA17	ENSSSCG00000043301	IFN-ALPHA-8	ortholog_many2many
ENSG00000234829	IFNA17	ENSSSCG00000045163	IFN-ALPHA-9	ortholog_many2many
ENSG00000234829	IFNA17	ENSSSCG00000031149	IFN-ALPHA-15	ortholog_many2many
ENSG00000234829	IFNA17	ENSSSCG00000047475		ortholog_many2many
ENSG00000234829	IFNA17	ENSSSCG00000050619	IFNA1	ortholog_many2many
ENSG00000130255	RPL36	ENSSSCG00000011718		ortholog_one2one
ENSG00000150048	CLEC1A	ENSSSCG00000000649	CLEC1A	ortholog_one2one
ENSG00000100030	MAPK1	ENSSSCG00000010081	MAPK1	ortholog_one2one
ENSG00000183117	CSMD1	ENSSSCG00000015748	CSMD1	ortholog_one2one
ENSG00000005100	DHX33	ENSSSCG00000039064	DHX33	ortholog_one2one
ENSG00000188921	HACD4	ENSSSCG00000005164	HACD4	ortholog_one2one
ENSG00000264545		ENSSSCG00000005135		ortholog_one2many
ENSG00000171858	RPS21	ENSSSCG00000021825	RPS21	ortholog_one2one
ENSG00000164649	CDCA7L	ENSSSCG00000015380	CDCA7L	ortholog_one2one
ENSG00000174898	CATSPERD	ENSSSCG00000013527	CATSPERD	ortholog_one2one
ENSG00000283329	FAM240B	ENSSSCG00000032993	FAM240B	ortholog_one2one
ENSG00000165271	NOL6	ENSSSCG00000010990	NOL6	ortholog_one2one
ENSG00000099956	SMARCB1	ENSSSCG00000010070	SMARCB1	ortholog_one2one
ENSG00000101152	DNAJC5	ENSSSCG00000031602	DNAJC5	ortholog_one2one
ENSG00000159267	HLCS	ENSSSCG00000012059	HLCS	ortholog_one2one
ENSG00000141994	DUS3L	ENSSSCG00000040968		ortholog_one2many
ENSG00000059145	UNKL	ENSSSCG00000022963	UNKL	ortholog_one2one
ENSG00000087510	TFAP2C	ENSSSCG00000007499	TFAP2C	ortholog_one2one
ENSG00000197381	ADARB1	ENSSSCG00000012089	ADARB1	ortholog_one2one
ENSG00000260811	OR4C45	ENSSSCG00000037165		ortholog_one2many
ENSG00000260811	OR4C45	ENSSSCG00000041226		ortholog_one2many
ENSG00000260811	OR4C45	ENSSSCG00000031436		ortholog_one2many
ENSG00000260811	OR4C45	ENSSSCG00000045260		ortholog_one2many
ENSG00000260811	OR4C45	ENSSSCG00000043329		ortholog_one2many
ENSG00000131050	BPIFA2	ENSSSCG00000007259	BPIFA2	ortholog_one2one
ENSG00000157087	ATP2B2	ENSSSCG00000023084	ATP2B2	ortholog_one2one
ENSG00000197601	FAR1	ENSSSCG00000021170	FAR1	ortholog_one2one
ENSG00000137075	RNF38	ENSSSCG00000005343	RNF38	ortholog_one2one
ENSG00000129235	TXNDC17	ENSSSCG00000035820	TXNDC17	ortholog_one2one
ENSG00000183035	CYLC1	ENSSSCG00000012455	CYLC1	ortholog_one2one
