Gene stable ID	Gene name	Macaque gene stable ID	Macaque gene name	Macaque homology type
ENSG00000198960	ARMCX6	ENSMMUG00000032394	ARMCX6	ortholog_one2one
ENSG00000165406	MARCHF8	ENSMMUG00000013437	MARCHF8	ortholog_one2one
ENSG00000164379	FOXQ1	ENSMMUG00000059043	FOXQ1	ortholog_one2one
ENSG00000154001	PPP2R5E	ENSMMUG00000008205	PPP2R5E	ortholog_one2one
ENSG00000180537	RNF182	ENSMMUG00000002501	RNF182	ortholog_one2one
ENSG00000147206	NXF3	ENSMMUG00000020724	NXF3	ortholog_one2one
ENSG00000196946	ZNF705A	ENSMMUG00000039325		ortholog_many2many
ENSG00000196946	ZNF705A	ENSMMUG00000049842		ortholog_many2many
ENSG00000196946	ZNF705A	ENSMMUG00000040877		ortholog_many2many
ENSG00000073910	FRY	ENSMMUG00000007192	FRY	ortholog_one2one
ENSG00000232948	DEFB130A	ENSMMUG00000029037		ortholog_one2many
ENSG00000124787	RPP40	ENSMMUG00000004966	RPP40	ortholog_one2one
ENSG00000075407	ZNF37A	ENSMMUG00000017077	ZNF37A	ortholog_one2one
ENSG00000285975	FAM90A7P	ENSMMUG00000050135		ortholog_one2many
ENSG00000167842	MIS12	ENSMMUG00000046195	MIS12	ortholog_one2one
ENSG00000253958	CLDN23	ENSMMUG00000058938	CLDN23	ortholog_one2one
ENSG00000171792	RHNO1	ENSMMUG00000045026	RHNO1	ortholog_one2one
ENSG00000198276	UCKL1	ENSMMUG00000015551	UCKL1	ortholog_one2one
ENSG00000144596	GRIP2	ENSMMUG00000006342	GRIP2	ortholog_one2one
ENSG00000129250	KIF1C	ENSMMUG00000011341	KIF1C	ortholog_one2one
ENSG00000184210	DGAT2L6	ENSMMUG00000013930	DGAT2L6	ortholog_one2one
ENSG00000138336	TET1	ENSMMUG00000023198	TET1	ortholog_one2one
ENSG00000187682	ERAS	ENSMMUG00000016467	ERAS	ortholog_one2one
ENSG00000173281	PPP1R3B	ENSMMUG00000050623	PPP1R3B	ortholog_one2one
ENSG00000170255	MRGPRX1	ENSMMUG00000060151	MRGPRX1	ortholog_one2one
ENSG00000102401	ARMCX3	ENSMMUG00000015655	ARMCX3	ortholog_one2one
ENSG00000107984	DKK1	ENSMMUG00000010847	DKK1	ortholog_one2one
ENSG00000129151	BBOX1	ENSMMUG00000000316	BBOX1	ortholog_one2one
ENSG00000104213	PDGFRL	ENSMMUG00000001153	PDGFRL	ortholog_one2one
ENSG00000166619	BLCAP	ENSMMUG00000044552	BLCAP	ortholog_one2one
ENSG00000179774	ATOH7	ENSMMUG00000015131	ATOH7	ortholog_one2one
ENSG00000156928	MALSU1	ENSMMUG00000061041	MALSU1	ortholog_one2one
ENSG00000177023	DEFB104B	ENSMMUG00000056074		ortholog_one2many
ENSG00000172081	MOB3A	ENSMMUG00000010984	MOB3A	ortholog_one2one
ENSG00000012779	ALOX5	ENSMMUG00000013434	ALOX5	ortholog_one2one
ENSG00000153790	C7orf31	ENSMMUG00000005701	C3H7orf31	ortholog_one2one
ENSG00000285913	FAM90A18P	ENSMMUG00000050135		ortholog_one2many
ENSG00000101180	HRH3	ENSMMUG00000050324	HRH3	ortholog_one2one
ENSG00000124795	DEK	ENSMMUG00000061385		ortholog_one2many
ENSG00000124795	DEK	ENSMMUG00000019763	DEK	ortholog_one2many
ENSG00000181031	RPH3AL	ENSMMUG00000038897	RPH3AL	ortholog_one2one
ENSG00000173273	TNKS	ENSMMUG00000000965	TNKS	ortholog_one2one
ENSG00000101844	ATG4A	ENSMMUG00000007190	ATG4A	ortholog_one2one
ENSG00000071282	LMCD1	ENSMMUG00000001814	LMCD1	ortholog_one2one
ENSG00000106541	AGR2	ENSMMUG00000017050	AGR2	ortholog_one2one
ENSG00000104897	SF3A2	ENSMMUG00000010111	SF3A2	ortholog_one2one
ENSG00000187398	LUZP2	ENSMMUG00000020430	LUZP2	ortholog_one2one
ENSG00000157601	MX1	ENSMMUG00000015329	MX1	ortholog_one2one
ENSG00000101115	SALL4	ENSMMUG00000003870	SALL4	ortholog_one2one
ENSG00000100014	SPECC1L	ENSMMUG00000008516	SPECC1L	ortholog_one2many
ENSG00000125780	TGM3	ENSMMUG00000007819	TGM3	ortholog_one2many
ENSG00000053438	NNAT	ENSMMUG00000019174		ortholog_one2many
ENSG00000053438	NNAT	ENSMMUG00000063957		ortholog_one2many
ENSG00000166689	PLEKHA7	ENSMMUG00000017628	PLEKHA7	ortholog_one2one
ENSG00000197614	MFAP5	ENSMMUG00000010747	MFAP5	ortholog_one2one
ENSG00000179796	LRRC3B	ENSMMUG00000060958	LRRC3B	ortholog_one2one
ENSG00000176533	GNG7	ENSMMUG00000065054	GNG7	ortholog_one2one
ENSG00000106100	NOD1	ENSMMUG00000012547	NOD1	ortholog_one2one
ENSG00000101144	BMP7	ENSMMUG00000004074	BMP7	ortholog_one2one
ENSG00000166321	NUDT13	ENSMMUG00000011276	NUDT13	ortholog_one2one
ENSG00000196365	LONP1	ENSMMUG00000020707	LONP1	ortholog_one2one
ENSG00000244754	N4BP2L2	ENSMMUG00000007200	N4BP2L2	ortholog_one2one
ENSG00000198252	STYX	ENSMMUG00000065151	STYX	ortholog_one2one
ENSG00000008256	CYTH3	ENSMMUG00000003167	CYTH3	ortholog_one2one
ENSG00000101407	TTI1	ENSMMUG00000018923	TTI1	ortholog_one2one
ENSG00000079689	SCGN	ENSMMUG00000002574	SCGN	ortholog_one2one
ENSG00000126790	L3HYPDH	ENSMMUG00000008717	L3HYPDH	ortholog_one2one
ENSG00000182247	UBE2E2	ENSMMUG00000013069	UBE2E2	ortholog_one2one
ENSG00000183486	MX2	ENSMMUG00000044257	MX2	ortholog_one2one
ENSG00000147160	AWAT2	ENSMMUG00000050727	AWAT2	ortholog_one2one
ENSG00000155970	MICU3	ENSMMUG00000017992	MICU3	ortholog_one2one
ENSG00000135387	CAPRIN1	ENSMMUG00000021643	CAPRIN1	ortholog_one2one
ENSG00000179008	C14orf39	ENSMMUG00000002828	C7H14orf39	ortholog_one2one
ENSG00000124237	C20orf85	ENSMMUG00000057227	C10H20orf85	ortholog_one2one
ENSG00000108561	C1QBP	ENSMMUG00000006592	C1QBP	ortholog_one2one
ENSG00000101843	PSMD10	ENSMMUG00000016981	PSMD10	ortholog_one2one
ENSG00000258555	SPECC1L-ADORA2A	ENSMMUG00000008516	SPECC1L	ortholog_one2many
ENSG00000198517	MAFK	ENSMMUG00000037597	MAFK	ortholog_one2one
ENSG00000132631	SCP2D1	ENSMMUG00000050690	SCP2D1	ortholog_one2one
ENSG00000125533	BHLHE23	ENSMMUG00000037896	BHLHE23	ortholog_one2one
ENSG00000144560	VGLL4	ENSMMUG00000021806	VGLL4	ortholog_one2one
ENSG00000079691	CARMIL1	ENSMMUG00000002573	CARMIL1	ortholog_one2one
ENSG00000179242	CDH4	ENSMMUG00000012314	CDH4	ortholog_one2one
ENSG00000157578	LCA5L	ENSMMUG00000010407	LCA5L	ortholog_one2one
ENSG00000105866	SP4	ENSMMUG00000021684	SP4	ortholog_one2one
ENSG00000164989	CCDC171	ENSMMUG00000016731	CCDC171	ortholog_one2one
ENSG00000170759	KIF5B	ENSMMUG00000015058	KIF5B	ortholog_one2one
ENSG00000129493	HEATR5A	ENSMMUG00000011779	HEATR5A	ortholog_one2one
ENSG00000154359	LONRF1	ENSMMUG00000009500	LONRF1	ortholog_one2one
ENSG00000123572	NRK	ENSMMUG00000011601	NRK	ortholog_one2one
ENSG00000083642	PDS5B	ENSMMUG00000007201	PDS5B	ortholog_one2one
ENSG00000141485	SLC13A5	ENSMMUG00000009597	SLC13A5	ortholog_one2one
ENSG00000105855	ITGB8	ENSMMUG00000006898	ITGB8	ortholog_one2one
ENSG00000100024	UPB1	ENSMMUG00000000262	UPB1	ortholog_one2one
ENSG00000130224	LRCH2	ENSMMUG00000017323	LRCH2	ortholog_one2one
ENSG00000100028	SNRPD3	ENSMMUG00000000264	SNRPD3	ortholog_one2many
ENSG00000105248	YJU2	ENSMMUG00000010100	YJU2	ortholog_one2one
ENSG00000173467	AGR3	ENSMMUG00000016017	AGR3	ortholog_one2one
ENSG00000166523	CLEC4E	ENSMMUG00000013706	CLEC4E	ortholog_one2one
ENSG00000177076	ACER2	ENSMMUG00000045740	ACER2	ortholog_one2one
ENSG00000286070		ENSMMUG00000000264	SNRPD3	ortholog_one2many
ENSG00000184302	SIX6	ENSMMUG00000055613	SIX6	ortholog_one2one
ENSG00000069509	FUNDC1	ENSMMUG00000049085		ortholog_one2many
ENSG00000069509	FUNDC1	ENSMMUG00000003505	FUNDC1	ortholog_one2many
ENSG00000147408	CSGALNACT1	ENSMMUG00000000130	CSGALNACT1	ortholog_one2one
ENSG00000230873	STMND1	ENSMMUG00000062637	STMND1	ortholog_one2one
ENSG00000104904	OAZ1	ENSMMUG00000017949	OAZ1	ortholog_one2one
ENSG00000100625	SIX4	ENSMMUG00000001640	SIX4	ortholog_one2one
ENSG00000101079	NDRG3	ENSMMUG00000008201	NDRG3	ortholog_one2one
ENSG00000207325	RNY1P4	ENSMMUG00000025050	Y_RNA	ortholog_one2one
ENSG00000178026	LRRC75B	ENSMMUG00000010673	LRRC75B	ortholog_one2one
ENSG00000273886	Metazoa_SRP	ENSMMUG00000050809	Metazoa_SRP	ortholog_one2one
ENSG00000147082	CCNB3	ENSMMUG00000045093	CCNB3	ortholog_one2one
ENSG00000198853	RUSC2	ENSMMUG00000016313	RUSC2	ortholog_one2one
ENSG00000180660	MAB21L1	ENSMMUG00000054545	MAB21L1	ortholog_one2one
ENSG00000123178	SPRYD7	ENSMMUG00000009579	SPRYD7	ortholog_one2one
ENSG00000154723	ATP5PF	ENSMMUG00000008725	ATP5PF	ortholog_one2one
ENSG00000100031	GGT1	ENSMMUG00000020999		ortholog_one2many
ENSG00000232258	TMEM114	ENSMMUG00000023777	TMEM114	ortholog_one2one
ENSG00000171855	IFNB1	ENSMMUG00000019067	IFNB1	ortholog_one2one
ENSG00000147854	UHRF2	ENSMMUG00000002176	UHRF2	ortholog_one2one
ENSG00000060558	GNA15	ENSMMUG00000047845	GNA15	ortholog_one2one
ENSG00000136231	IGF2BP3	ENSMMUG00000004839	IGF2BP3	ortholog_one2one
ENSG00000131634	TMEM204	ENSMMUG00000062198	TMEM204	ortholog_one2one
ENSG00000166181	API5	ENSMMUG00000008827	API5	ortholog_one2one
ENSG00000171953	ATPAF2	ENSMMUG00000003657	ATPAF2	ortholog_one2one
ENSG00000100614	PPM1A	ENSMMUG00000010464	PPM1A	ortholog_one2one
ENSG00000089818	NECAP1	ENSMMUG00000015253	NECAP1	ortholog_one2one
ENSG00000139618	BRCA2	ENSMMUG00000007197	BRCA2	ortholog_one2one
ENSG00000166432	ZMAT1	ENSMMUG00000002151	ZMAT1	ortholog_one2one
ENSG00000168096	ANKS3	ENSMMUG00000011001	ANKS3	ortholog_one2one
ENSG00000152465	NMT2	ENSMMUG00000007680	NMT2	ortholog_one2one
ENSG00000160633	SAFB	ENSMMUG00000017970	SAFB	ortholog_one2one
ENSG00000165527	ARF6	ENSMMUG00000041889	ARF6	ortholog_one2one
ENSG00000100714	MTHFD1	ENSMMUG00000001319	MTHFD1	ortholog_one2one
ENSG00000102128	RAB40AL	ENSMMUG00000057245	RAB40AL	ortholog_one2one
ENSG00000163807	KIAA1143	ENSMMUG00000023150	KIAA1143	ortholog_one2one
ENSG00000196767	POU3F4	ENSMMUG00000003112	POU3F4	ortholog_one2one
ENSG00000172915	NBEA	ENSMMUG00000019831	NBEA	ortholog_one2one
ENSG00000283594	FAM236C	ENSMMUG00000059926		ortholog_many2many
ENSG00000283594	FAM236C	ENSMMUG00000053182		ortholog_many2many
ENSG00000114166	KAT2B	ENSMMUG00000020342	KAT2B	ortholog_one2one
ENSG00000078589	P2RY10	ENSMMUG00000052164	P2RY10	ortholog_one2one
ENSG00000160284	SPATC1L	ENSMMUG00000058335	SPATC1L	ortholog_one2one
ENSG00000120697	ALG5	ENSMMUG00000003585	ALG5	ortholog_one2one
ENSG00000147121	KRBOX4	ENSMMUG00000002986	KRBOX4	ortholog_one2one
ENSG00000108509	CAMTA2	ENSMMUG00000009176	CAMTA2	ortholog_one2one
ENSG00000165269	AQP7	ENSMMUG00000001545		ortholog_one2many
ENSG00000160285	LSS	ENSMMUG00000022329	LSS	ortholog_one2one
ENSG00000095951	HIVEP1	ENSMMUG00000008560	HIVEP1	ortholog_one2one
ENSG00000204161	TMEM273	ENSMMUG00000030590	TMEM273	ortholog_one2one
ENSG00000100983	GSS	ENSMMUG00000017940	GSS	ortholog_one2one
ENSG00000187118	CMC1	ENSMMUG00000000055	CMC1	ortholog_one2many
ENSG00000187118	CMC1	ENSMMUG00000014883		ortholog_one2many
ENSG00000090776	EFNB1	ENSMMUG00000020965	EFNB1	ortholog_one2one
ENSG00000198034	RPS4X	ENSMMUG00000003295	RPS4X	ortholog_one2one
ENSG00000211694	TRGV10	ENSMMUG00000059649	TRGV10	ortholog_one2one
ENSG00000198704	GPX6	ENSMMUG00000004617	GPX6	ortholog_one2one
ENSG00000253797	UTP14C	ENSMMUG00000016517	UTP14C	ortholog_one2one
ENSG00000148606	POLR3A	ENSMMUG00000005514	POLR3A	ortholog_one2one
ENSG00000122679	RAMP3	ENSMMUG00000057810	RAMP3	ortholog_one2one
ENSG00000197168	NEK5	ENSMMUG00000016523	NEK5	ortholog_one2one
ENSG00000131374	TBC1D5	ENSMMUG00000023776	TBC1D5	ortholog_one2one
ENSG00000184515	BEX5	ENSMMUG00000018769	BEX5	ortholog_one2one
ENSG00000179431	FJX1	ENSMMUG00000004331	FJX1	ortholog_one2one
ENSG00000189298	ZKSCAN3	ENSMMUG00000018054	ZKSCAN3	ortholog_one2one
ENSG00000015285	WAS	ENSMMUG00000019767	WAS	ortholog_one2one
ENSG00000151838	CCDC175	ENSMMUG00000011965	CCDC175	ortholog_one2one
ENSG00000258817	OR4C13	ENSMMUG00000051310		ortholog_one2many
ENSG00000258817	OR4C13	ENSMMUG00000055565		ortholog_one2many
ENSG00000110700	RPS13	ENSMMUG00000022547	RPS13	ortholog_one2one
ENSG00000136098	NEK3	ENSMMUG00000016530	NEK3	ortholog_one2one
ENSG00000145990	GFOD1	ENSMMUG00000061899	GFOD1	ortholog_one2one
ENSG00000152954	NRSN1	ENSMMUG00000008451	NRSN1	ortholog_one2one
ENSG00000120215	MLANA	ENSMMUG00000056663	MLANA	ortholog_one2one
ENSG00000100652	SLC10A1	ENSMMUG00000022409	SLC10A1	ortholog_one2one
ENSG00000204065	TCEAL5	ENSMMUG00000004154	TCEAL5	ortholog_one2one
ENSG00000060339	CCAR1	ENSMMUG00000016652	CCAR1	ortholog_one2one
ENSG00000102055	PPP1R2C	ENSMMUG00000022734	PPP1R2C	ortholog_one2one
ENSG00000184083	FAM120C	ENSMMUG00000008760	FAM120C	ortholog_one2one
ENSG00000106415	GLCCI1	ENSMMUG00000045449	GLCCI1	ortholog_one2one
ENSG00000212126	TAS2R50	ENSMMUG00000021005	TAS2R50	ortholog_one2one
ENSG00000065057	NTHL1	ENSMMUG00000002807	NTHL1	ortholog_one2one
ENSG00000008083	JARID2	ENSMMUG00000015362	JARID2	ortholog_one2one
ENSG00000100612	DHRS7	ENSMMUG00000002540	DHRS7	ortholog_one2one
ENSG00000219438	TAFA5	ENSMMUG00000042762		ortholog_one2many
ENSG00000219438	TAFA5	ENSMMUG00000058154		ortholog_one2many
ENSG00000166532	RIMKLB	ENSMMUG00000049447		ortholog_one2many
ENSG00000166532	RIMKLB	ENSMMUG00000022676	RIMKLB	ortholog_one2many
ENSG00000107295	SH3GL2	ENSMMUG00000011704	SH3GL2	ortholog_one2one
ENSG00000100345	MYH9	ENSMMUG00000006101	MYH9	ortholog_one2one
ENSG00000184937	WT1	ENSMMUG00000009881	WT1	ortholog_one2one
ENSG00000276180	H4C9	ENSMMUG00000055773		ortholog_one2one
ENSG00000082458	DLG3	ENSMMUG00000013948	DLG3	ortholog_one2one
ENSG00000197977	ELOVL2	ENSMMUG00000013908	ELOVL2	ortholog_one2one
ENSG00000212127	TAS2R14	ENSMMUG00000054552	TAS2R14	ortholog_one2one
ENSG00000136243	NUP42	ENSMMUG00000001560	NUP42	ortholog_one2one
ENSG00000253710	ALG11	ENSMMUG00000047340	ALG11	ortholog_one2one
ENSG00000160282	FTCD	ENSMMUG00000022324	FTCD	ortholog_one2one
ENSG00000233816	IFNA13	ENSMMUG00000055493		ortholog_many2many
ENSG00000233816	IFNA13	ENSMMUG00000051298	IFNA13	ortholog_many2many
ENSG00000127580	WDR24	ENSMMUG00000001986	WDR24	ortholog_one2one
ENSG00000214042	IFNA7	ENSMMUG00000058565	IFNA10	ortholog_many2many
ENSG00000214042	IFNA7	ENSMMUG00000058435		ortholog_many2many
ENSG00000139083	ETV6	ENSMMUG00000014370	ETV6	ortholog_one2one
ENSG00000124782	RREB1	ENSMMUG00000007852	RREB1	ortholog_one2one
ENSG00000153714	LURAP1L	ENSMMUG00000013290	LURAP1L	ortholog_one2one
ENSG00000102786	INTS6	ENSMMUG00000013191	INTS6	ortholog_one2one
ENSG00000267157		ENSMMUG00000031027		ortholog_one2one
ENSG00000100731	PCNX1	ENSMMUG00000019470	PCNX1	ortholog_one2one
ENSG00000205784	ARRDC5	ENSMMUG00000058275	ARRDC5	ortholog_one2one
ENSG00000230549	USP17L1	ENSMMUG00000052858		ortholog_many2many
ENSG00000230549	USP17L1	ENSMMUG00000059394		ortholog_many2many
ENSG00000230549	USP17L1	ENSMMUG00000051019		ortholog_many2many
ENSG00000262304		ENSMMUG00000023388		ortholog_one2many
ENSG00000234829	IFNA17	ENSMMUG00000058565	IFNA10	ortholog_many2many
ENSG00000234829	IFNA17	ENSMMUG00000058435		ortholog_many2many
ENSG00000130255	RPL36	ENSMMUG00000041188	RPL36	ortholog_one2one
ENSG00000150048	CLEC1A	ENSMMUG00000005832	CLEC1A	ortholog_one2one
ENSG00000167969	ECI1	ENSMMUG00000019237	ECI1	ortholog_one2one
ENSG00000100030	MAPK1	ENSMMUG00000012524	MAPK1	ortholog_one2one
ENSG00000183117	CSMD1	ENSMMUG00000023475	CSMD1	ortholog_one2one
ENSG00000005100	DHX33	ENSMMUG00000006594	DHX33	ortholog_one2one
ENSG00000188921	HACD4	ENSMMUG00000019068	HACD4	ortholog_one2one
ENSG00000171860	C3AR1	ENSMMUG00000032156	C3AR1	ortholog_one2one
ENSG00000171858	RPS21	ENSMMUG00000005006	RPS21	ortholog_one2one
ENSG00000164649	CDCA7L	ENSMMUG00000022766	CDCA7L	ortholog_one2one
ENSG00000283329	FAM240B	ENSMMUG00000059648	FAM240B	ortholog_one2one
ENSG00000165271	NOL6	ENSMMUG00000000389	NOL6	ortholog_one2one
ENSG00000099956	SMARCB1	ENSMMUG00000009098	SMARCB1	ortholog_one2one
ENSG00000101152	DNAJC5	ENSMMUG00000060407	DNAJC5	ortholog_one2one
ENSG00000150045	KLRF1	ENSMMUG00000015299	KLRF1	ortholog_one2one
ENSG00000159267	HLCS	ENSMMUG00000015566	HLCS	ortholog_one2one
ENSG00000059145	UNKL	ENSMMUG00000012440	UNKL	ortholog_one2one
ENSG00000087510	TFAP2C	ENSMMUG00000009364	TFAP2C	ortholog_one2one
ENSG00000197381	ADARB1	ENSMMUG00000010695	ADARB1	ortholog_one2one
ENSG00000131050	BPIFA2	ENSMMUG00000059440	BPIFA2	ortholog_one2one
ENSG00000157087	ATP2B2	ENSMMUG00000019938	ATP2B2	ortholog_one2one
ENSG00000197601	FAR1	ENSMMUG00000011990	FAR1	ortholog_one2one
ENSG00000137075	RNF38	ENSMMUG00000016605	RNF38	ortholog_one2one
ENSG00000129235	TXNDC17	ENSMMUG00000056814	TXNDC17	ortholog_one2one
ENSG00000183035	CYLC1	ENSMMUG00000022081	CYLC1	ortholog_one2one
ENSG00000080572	DNAAF6	ENSMMUG00000023174	DNAAF6	ortholog_one2one
ENSG00000226761	TAS2R46	ENSMMUG00000042870	TAS2R46	ortholog_one2many
ENSG00000182315	MBD3L3	ENSMMUG00000028908		ortholog_many2many
ENSG00000182315	MBD3L3	ENSMMUG00000063988		ortholog_many2many
ENSG00000197992	CLEC9A	ENSMMUG00000005833	CLEC9A	ortholog_one2one
ENSG00000130254	SAFB2	ENSMMUG00000017968	SAFB2	ortholog_one2one
ENSG00000179869	ABCA13	ENSMMUG00000016191	ABCA13	ortholog_one2one
ENSG00000233024	NPIPA9	ENSMMUG00000064246		ortholog_one2many
ENSG00000147223	RIPPLY1	ENSMMUG00000021414	RIPPLY1	ortholog_one2one
ENSG00000121318	TAS2R10	ENSMMUG00000061774	TAS2R10	ortholog_one2one
ENSG00000070018	LRP6	ENSMMUG00000023317	LRP6	ortholog_one2one
ENSG00000179600	GPHB5	ENSMMUG00000059346	GPHB5	ortholog_one2one
ENSG00000077713	SLC25A43	ENSMMUG00000020282	SLC25A43	ortholog_one2one
ENSG00000020426	MNAT1	ENSMMUG00000001642	MNAT1	ortholog_one2one
ENSG00000242173	ARHGDIG	ENSMMUG00000000603	ARHGDIG	ortholog_one2one
ENSG00000243900	RN7SL320P	ENSMMUG00000045840	Metazoa_SRP	ortholog_one2one
ENSG00000196632	WNK3	ENSMMUG00000005433	WNK3	ortholog_one2one
ENSG00000206920	RNY1P6	ENSMMUG00000024638	Y_RNA	ortholog_one2one
ENSG00000242893	RN7SL413P	ENSMMUG00000048138	Metazoa_SRP	ortholog_one2one
ENSG00000133818	RRAS2	ENSMMUG00000056680	RRAS2	ortholog_one2one
ENSG00000197417	SHPK	ENSMMUG00000023388		ortholog_one2many
ENSG00000139505	MTMR6	ENSMMUG00000018419	MTMR6	ortholog_one2one
ENSG00000204713	TRIM27	ENSMMUG00000015961	TRIM27	ortholog_one2one
ENSG00000105426	PTPRS	ENSMMUG00000011962	PTPRS	ortholog_one2one
ENSG00000122033	MTIF3	ENSMMUG00000009030	MTIF3	ortholog_one2one
ENSG00000181350	LRRC75A	ENSMMUG00000050676	LRRC75A	ortholog_one2one
ENSG00000185352	HS6ST3	ENSMMUG00000005847	HS6ST3	ortholog_one2one
ENSG00000123171	CCDC70	ENSMMUG00000004543	CCDC70	ortholog_one2one
ENSG00000125245	GPR18	ENSMMUG00000060781	GPR18	ortholog_one2one
ENSG00000184402	SS18L1	ENSMMUG00000012606	SS18L1	ortholog_one2one
ENSG00000132938	MTUS2	ENSMMUG00000008658	MTUS2	ortholog_one2one
ENSG00000086102	NFX1	ENSMMUG00000043096	NFX1	ortholog_one2one
ENSG00000267909	CCDC177	ENSMMUG00000058118	CCDC177	ortholog_one2one
ENSG00000101361	NOP56	ENSMMUG00000013888	NOP56	ortholog_one2one
ENSG00000187535	IFT140	ENSMMUG00000000044	IFT140	ortholog_one2one
ENSG00000100632	ERH	ENSMMUG00000021571	ERH	ortholog_one2one
ENSG00000102524	TNFSF13B	ENSMMUG00000008040	TNFSF13B	ortholog_one2one
ENSG00000108474	PIGL	ENSMMUG00000030296	PIGL	ortholog_one2one
ENSG00000179476	C14orf28	ENSMMUG00000017677	C7H14orf28	ortholog_one2one
ENSG00000220948	TRIM51GP	ENSMMUG00000064584		ortholog_one2many
ENSG00000119599	DCAF4	ENSMMUG00000003625	DCAF4	ortholog_one2one
ENSG00000198129	DEFB107B	ENSMMUG00000062195		ortholog_one2many
ENSG00000184344	GDF3	ENSMMUG00000052679	GDF3	ortholog_one2one
ENSG00000151846	PABPC3	ENSMMUG00000020835	PABPC3	ortholog_one2one
ENSG00000186047	DLEU7	ENSMMUG00000021744	DLEU7	ortholog_one2one
ENSG00000176797	DEFB103A	ENSMMUG00000007466	DEFB103A	ortholog_one2one
ENSG00000262655	SPON1	ENSMMUG00000021914	SPON1	ortholog_one2one
ENSG00000165566	AMER2	ENSMMUG00000020837	AMER2	ortholog_one2one
ENSG00000139112	GABARAPL1	ENSMMUG00000002197	GABARAPL1	ortholog_one2one
ENSG00000127870	RNF6	ENSMMUG00000013900	RNF6	ortholog_one2one
ENSG00000134020	PEBP4	ENSMMUG00000018345	PEBP4	ortholog_one2one
ENSG00000185753	CXorf38	ENSMMUG00000005263	CXHXorf38	ortholog_one2one
ENSG00000189152	GRAPL	ENSMMUG00000005327	GRAP	ortholog_one2one
ENSG00000187626	ZKSCAN4	ENSMMUG00000054954	ZKSCAN4	ortholog_one2one
ENSG00000129422	MTUS1	ENSMMUG00000001151	MTUS1	ortholog_one2one
ENSG00000102024	PLS3	ENSMMUG00000006377	PLS3	ortholog_one2one
ENSG00000189134	NKAPL	ENSMMUG00000052539	NKAPL	ortholog_one2one
ENSG00000110514	MADD	ENSMMUG00000015602	MADD	ortholog_one2one
ENSG00000132932	ATP8A2	ENSMMUG00000008520	ATP8A2	ortholog_one2one
ENSG00000100330	MTMR3	ENSMMUG00000022236	MTMR3	ortholog_one2one
ENSG00000103326	CAPN15	ENSMMUG00000000615	CAPN15	ortholog_one2one
ENSG00000180574	EIF2S3B	ENSMMUG00000040183		ortholog_one2many
ENSG00000180574	EIF2S3B	ENSMMUG00000006979		ortholog_one2many
ENSG00000029725	RABEP1	ENSMMUG00000010465	RABEP1	ortholog_one2one
ENSG00000170324	FRMPD2	ENSMMUG00000004056	FRMPD2	ortholog_one2one
ENSG00000183778	B3GALT5	ENSMMUG00000003428	B3GALT5	ortholog_one2one
ENSG00000221398		ENSMMUG00000034027		ortholog_one2many
ENSG00000127561	SYNGR3	ENSMMUG00000007960	SYNGR3	ortholog_one2one
ENSG00000089847	ANKRD24	ENSMMUG00000028928	ANKRD24	ortholog_one2one
ENSG00000080503	SMARCA2	ENSMMUG00000015279	SMARCA2	ortholog_one2one
ENSG00000101096	NFATC2	ENSMMUG00000012657	NFATC2	ortholog_one2one
ENSG00000050130	JKAMP	ENSMMUG00000008715	JKAMP	ortholog_one2one
ENSG00000142156	COL6A1	ENSMMUG00000000544	COL6A1	ortholog_one2one
ENSG00000146592	CREB5	ENSMMUG00000039317	CREB5	ortholog_one2one
ENSG00000232040	ZBED9	ENSMMUG00000004619	ZBED9	ortholog_one2one
ENSG00000167965	MLST8	ENSMMUG00000019232	MLST8	ortholog_one2one
ENSG00000151835	SACS	ENSMMUG00000001292	SACS	ortholog_one2one
ENSG00000105519	CAPS	ENSMMUG00000011963	VMAC	ortholog_one2one
ENSG00000078401	EDN1	ENSMMUG00000051532	EDN1	ortholog_one2one
ENSG00000142494	SLC47A1	ENSMMUG00000002700	SLC47A1	ortholog_one2one
ENSG00000147010	SH3KBP1	ENSMMUG00000004744	SH3KBP1	ortholog_one2one
ENSG00000224586	GPX5	ENSMMUG00000004618	GPX5	ortholog_one2one
ENSG00000171970	ZNF57	ENSMMUG00000064114		ortholog_one2one
ENSG00000164816	DEFA5	ENSMMUG00000054369		ortholog_one2many
ENSG00000164816	DEFA5	ENSMMUG00000040721		ortholog_one2many
ENSG00000164816	DEFA5	ENSMMUG00000054195		ortholog_one2many
ENSG00000164816	DEFA5	ENSMMUG00000045717	DEFA4	ortholog_one2many
ENSG00000134539	KLRD1	ENSMMUG00000018298	KLRD1	ortholog_one2one
ENSG00000184647	PRSS55	ENSMMUG00000012043	PRSS55	ortholog_one2one
ENSG00000205927	OLIG2	ENSMMUG00000017652	OLIG2	ortholog_one2one
ENSG00000104899	AMH	ENSMMUG00000058911	AMH	ortholog_one2one
ENSG00000126785	RHOJ	ENSMMUG00000008203	RHOJ	ortholog_one2one
ENSG00000163517	HDAC11	ENSMMUG00000001369	HDAC11	ortholog_one2one
ENSG00000275591	XKR5	ENSMMUG00000021275	XKR5	ortholog_one2one
ENSG00000138286	FAM149B1	ENSMMUG00000011281	FAM149B1	ortholog_one2one
ENSG00000170948	MBD3L1	ENSMMUG00000019965	MBD3L1	ortholog_one2one
